claim_id,image_path,claim_type_text,image_damage_type,is_mismatch,description
CLM-006756,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006756.png,accidental_damage,accidental_damage,False,"Child dropped the device on tile floor, touchscreen unresponsive"
CLM-005534,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005534.png,screen_damage,screen_damage,False,LCD bleeding visible on left side of screen
CLM-006704,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006704.png,software_issue,software_issue,False,"Operating system corrupted after update, data inaccessible"
CLM-006443,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006443.png,water_damage,software_issue,True,"Device exposed to rain, screen flickering and touch issues"
CLM-006556,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006556.png,theft,screen_damage,True,"Device stolen from gym locker, filed report with facility"
CLM-000787,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000787.png,theft,theft,False,"Device stolen from gym locker, filed report with facility"
CLM-001783,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001783.png,theft,theft,False,"Bag with device snatched at train station, police report filed"
CLM-003690,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003690.png,mechanical_failure,water_damage,True,"Camera module not functioning, shows black screen"
CLM-002549,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002549.png,screen_damage,screen_damage,False,"Dead pixels spreading across display, started as small cluster"
CLM-006961,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006961.png,battery_issue,battery_issue,False,"Battery drains from 100% to 0% in 2 hours, device is 6 months old"
CLM-000501,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000501.png,mechanical_failure,mechanical_failure,False,"Hinge mechanism broken, screen wobbly and disconnecting"
CLM-000497,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000497.png,mechanical_failure,mechanical_failure,False,"Hinge mechanism broken, screen wobbly and disconnecting"
CLM-000843,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000843.png,water_damage,water_damage,False,"Coffee spill on device, keyboard and trackpad not working"
CLM-000322,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000322.png,theft,software_issue,True,"Device pickpocketed in crowded area, report #PR-80380"
CLM-001288,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001288.png,water_damage,water_damage,False,"Device fell into swimming pool, not turning on"
CLM-004232,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004232.png,accidental_damage,water_damage,True,"Child dropped the device on tile floor, touchscreen unresponsive"
CLM-004374,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004374.png,mechanical_failure,mechanical_failure,False,"Camera module not functioning, shows black screen"
CLM-001042,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001042.png,mechanical_failure,mechanical_failure,False,"Camera module not functioning, shows black screen"
CLM-004535,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004535.png,mechanical_failure,mechanical_failure,False,"Hinge mechanism broken, screen wobbly and disconnecting"
CLM-003626,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003626.png,theft,theft,False,"Device stolen from gym locker, filed report with facility"
CLM-006255,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006255.png,accidental_damage,water_damage,True,"Device dropped on concrete floor, screen completely shattered"
CLM-005134,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005134.png,water_damage,mechanical_failure,True,"Device exposed to rain, screen flickering and touch issues"
CLM-003169,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003169.png,accidental_damage,accidental_damage,False,"Device slipped from hand in parking lot, back panel cracked"
CLM-003474,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003474.png,software_issue,software_issue,False,"Device stuck in boot loop, factory reset not working"
CLM-000333,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000333.png,water_damage,water_damage,False,"Device fell into swimming pool, not turning on"
CLM-000545,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000545.png,accidental_damage,theft,True,"Device slipped from hand in parking lot, back panel cracked"
CLM-005657,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005657.png,theft,theft,False,"Bag with device snatched at train station, police report filed"
CLM-001927,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001927.png,software_issue,software_issue,False,"Device stuck in boot loop, factory reset not working"
CLM-006358,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006358.png,theft,theft,False,"Device stolen from gym locker, filed report with facility"
CLM-006582,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006582.png,mechanical_failure,mechanical_failure,False,"Device stopped turning on suddenly, no response to charging"
CLM-000577,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000577.png,software_issue,software_issue,False,"Firmware update bricked the device, won't boot past logo"
CLM-003542,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003542.png,theft,battery_issue,True,"Device pickpocketed in crowded area, report #PR-51834"
CLM-005431,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005431.png,accidental_damage,accidental_damage,False,"Device dropped on concrete floor, screen completely shattered"
CLM-006949,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006949.png,screen_damage,screen_damage,False,LCD bleeding visible on left side of screen
CLM-005599,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005599.png,accidental_damage,water_damage,True,"Device fell from pocket while running, multiple scratches and broken glass"
CLM-004399,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004399.png,mechanical_failure,mechanical_failure,False,"Hinge mechanism broken, screen wobbly and disconnecting"
CLM-004055,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004055.png,battery_issue,theft,True,"Battery not holding charge, shuts down at 40% randomly"
CLM-004795,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004795.png,theft,theft,False,"Bag with device snatched at train station, police report filed"
CLM-003300,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003300.png,accidental_damage,water_damage,True,"Device fell from pocket while running, multiple scratches and broken glass"
CLM-000712,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000712.png,software_issue,software_issue,False,"Apps crashing continuously, device unusable for work"
CLM-004546,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004546.png,software_issue,software_issue,False,"Device stuck in boot loop, factory reset not working"
CLM-000764,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000764.png,software_issue,software_issue,False,"Operating system corrupted after update, data inaccessible"
CLM-000790,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000790.png,battery_issue,battery_issue,False,"Battery drains from 100% to 0% in 2 hours, device is 6 months old"
CLM-005703,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005703.png,mechanical_failure,mechanical_failure,False,"Device stopped turning on suddenly, no response to charging"
CLM-006341,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006341.png,mechanical_failure,screen_damage,True,"Hinge mechanism broken, screen wobbly and disconnecting"
CLM-004840,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004840.png,screen_damage,screen_damage,False,LCD bleeding visible on left side of screen
CLM-003170,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003170.png,software_issue,software_issue,False,"Firmware update bricked the device, won't boot past logo"
CLM-000394,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000394.png,software_issue,screen_damage,True,"Operating system corrupted after update, data inaccessible"
CLM-001489,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001489.png,software_issue,software_issue,False,"Device freezing every 10 minutes, requires hard restart"
CLM-000320,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000320.png,mechanical_failure,mechanical_failure,False,"Device stopped turning on suddenly, no response to charging"
CLM-000626,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000626.png,mechanical_failure,mechanical_failure,False,"Hinge mechanism broken, screen wobbly and disconnecting"
CLM-002454,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002454.png,software_issue,screen_damage,True,"Device freezing every 10 minutes, requires hard restart"
CLM-001860,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001860.png,software_issue,software_issue,False,"Apps crashing continuously, device unusable for work"
CLM-006116,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006116.png,theft,theft,False,"Bag with device snatched at train station, police report filed"
CLM-000743,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000743.png,mechanical_failure,mechanical_failure,False,"Speakers producing distorted sound, audio hardware failure"
CLM-001942,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001942.png,battery_issue,battery_issue,False,"Battery drains from 100% to 0% in 2 hours, device is 6 months old"
CLM-004105,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004105.png,screen_damage,screen_damage,False,Screen separated from body at the top edge
CLM-001453,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001453.png,theft,theft,False,"Device pickpocketed in crowded area, report #PR-33807"
CLM-005150,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005150.png,battery_issue,battery_issue,False,"Charging takes over 8 hours for full charge, battery degraded"
CLM-007075,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_007075.png,screen_damage,water_damage,True,"Device showing signs of damage, requesting repair coverage"
CLM-003258,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003258.png,water_damage,water_damage,False,"Device dropped in sink, charging port corroded"
CLM-000170,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000170.png,battery_issue,battery_issue,False,"Device overheating during normal use, battery swelling visible"
CLM-005247,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005247.png,theft,theft,False,"Bag with device snatched at train station, police report filed"
CLM-001452,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001452.png,software_issue,software_issue,False,"Firmware update bricked the device, won't boot past logo"
CLM-002572,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002572.png,software_issue,mechanical_failure,True,"Operating system corrupted after update, data inaccessible"
CLM-002198,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002198.png,water_damage,screen_damage,True,"Device exposed to rain, screen flickering and touch issues"
CLM-001039,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001039.png,software_issue,software_issue,False,"Device freezing every 10 minutes, requires hard restart"
CLM-004169,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004169.png,mechanical_failure,mechanical_failure,False,"Speakers producing distorted sound, audio hardware failure"
CLM-005600,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005600.png,theft,theft,False,"Device pickpocketed in crowded area, report #PR-21710"
CLM-007009,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_007009.png,mechanical_failure,mechanical_failure,False,"Device requires extensive repair, major component failure"
CLM-001264,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001264.png,software_issue,software_issue,False,"Device stuck in boot loop, factory reset not working"
CLM-001164,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001164.png,water_damage,water_damage,False,"Device dropped in sink, charging port corroded"
CLM-001023,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001023.png,battery_issue,theft,True,"Battery drains from 100% to 0% in 2 hours, device is 6 months old"
CLM-006621,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006621.png,accidental_damage,accidental_damage,False,"Device fell from pocket while running, multiple scratches and broken glass"
CLM-002727,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002727.png,mechanical_failure,mechanical_failure,False,"Hinge mechanism broken, screen wobbly and disconnecting"
CLM-001684,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001684.png,software_issue,software_issue,False,"Firmware update bricked the device, won't boot past logo"
CLM-005577,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005577.png,software_issue,software_issue,False,"Apps crashing continuously, device unusable for work"
CLM-000180,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000180.png,software_issue,software_issue,False,"Operating system corrupted after update, data inaccessible"
CLM-004751,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004751.png,battery_issue,battery_issue,False,"Device overheating during normal use, battery swelling visible"
CLM-001920,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001920.png,mechanical_failure,water_damage,True,"Speakers producing distorted sound, audio hardware failure"
CLM-004141,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004141.png,mechanical_failure,mechanical_failure,False,"Speakers producing distorted sound, audio hardware failure"
CLM-002352,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002352.png,accidental_damage,accidental_damage,False,"Device slipped from hand in parking lot, back panel cracked"
CLM-005928,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005928.png,water_damage,mechanical_failure,True,"Coffee spill on device, keyboard and trackpad not working"
CLM-002419,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002419.png,software_issue,software_issue,False,"Operating system corrupted after update, data inaccessible"
CLM-004849,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004849.png,battery_issue,battery_issue,False,"Device randomly shuts down, battery health shows 52%"
CLM-000032,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000032.png,battery_issue,mechanical_failure,True,"Device overheating during normal use, battery swelling visible"
CLM-005203,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005203.png,accidental_damage,accidental_damage,False,"Device dropped on concrete floor, screen completely shattered"
CLM-003969,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003969.png,screen_damage,screen_damage,False,"Dead pixels spreading across display, started as small cluster"
CLM-006892,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006892.png,accidental_damage,accidental_damage,False,"Device slipped from hand in parking lot, back panel cracked"
CLM-001651,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001651.png,software_issue,software_issue,False,"Apps crashing continuously, device unusable for work"
CLM-000684,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000684.png,mechanical_failure,mechanical_failure,False,"Device stopped turning on suddenly, no response to charging"
CLM-000169,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000169.png,battery_issue,battery_issue,False,"Battery drains from 100% to 0% in 2 hours, device is 6 months old"
CLM-004562,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004562.png,theft,theft,False,"Device stolen from car, filed police report #PR-71332"
CLM-004891,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004891.png,water_damage,water_damage,False,"Device dropped in sink, charging port corroded"
CLM-006738,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006738.png,software_issue,battery_issue,True,"Firmware update bricked the device, won't boot past logo"
CLM-001243,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001243.png,theft,accidental_damage,True,"Device stolen from gym locker, filed report with facility"
CLM-006108,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006108.png,screen_damage,screen_damage,False,Screen cracked from edge to edge after minor drop
CLM-002182,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002182.png,mechanical_failure,mechanical_failure,False,"Hinge mechanism broken, screen wobbly and disconnecting"
CLM-002440,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002440.png,water_damage,water_damage,False,"Device fell into swimming pool, not turning on"
CLM-001193,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001193.png,software_issue,software_issue,False,"Apps crashing continuously, device unusable for work"
CLM-002790,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002790.png,theft,theft,False,"Bag with device snatched at train station, police report filed"
CLM-003287,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003287.png,water_damage,water_damage,False,"Device fell into swimming pool, not turning on"
CLM-004903,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004903.png,theft,theft,False,"Device stolen from gym locker, filed report with facility"
CLM-004079,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004079.png,battery_issue,battery_issue,False,"Device overheating during normal use, battery swelling visible"
CLM-003735,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003735.png,mechanical_failure,mechanical_failure,False,"Hinge mechanism broken, screen wobbly and disconnecting"
CLM-003498,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003498.png,accidental_damage,accidental_damage,False,"Device fell from pocket while running, multiple scratches and broken glass"
CLM-001116,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001116.png,mechanical_failure,mechanical_failure,False,"Speakers producing distorted sound, audio hardware failure"
CLM-004942,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004942.png,screen_damage,screen_damage,False,Touch screen unresponsive in bottom half after impact
CLM-003652,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003652.png,water_damage,water_damage,False,"Device fell into swimming pool, not turning on"
CLM-006793,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006793.png,water_damage,water_damage,False,"Device exposed to rain, screen flickering and touch issues"
CLM-002155,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002155.png,accidental_damage,accidental_damage,False,"Child dropped the device on tile floor, touchscreen unresponsive"
CLM-002909,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002909.png,battery_issue,battery_issue,False,"Battery drains from 100% to 0% in 2 hours, device is 6 months old"
CLM-005621,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005621.png,screen_damage,screen_damage,False,"Dead pixels spreading across display, started as small cluster"
CLM-006422,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006422.png,screen_damage,screen_damage,False,Screen cracked from edge to edge after minor drop
CLM-006870,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006870.png,screen_damage,screen_damage,False,"Dead pixels spreading across display, started as small cluster"
CLM-002485,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002485.png,mechanical_failure,mechanical_failure,False,"Hinge mechanism broken, screen wobbly and disconnecting"
CLM-004944,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004944.png,battery_issue,battery_issue,False,"Device randomly shuts down, battery health shows 52%"
CLM-005947,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005947.png,theft,theft,False,"Device stolen from gym locker, filed report with facility"
CLM-004991,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004991.png,water_damage,water_damage,False,"Device fell into swimming pool, not turning on"
CLM-006432,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006432.png,screen_damage,screen_damage,False,Screen separated from body at the top edge
CLM-002927,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002927.png,screen_damage,screen_damage,False,LCD bleeding visible on left side of screen
CLM-000438,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000438.png,screen_damage,water_damage,True,Touch screen unresponsive in bottom half after impact
CLM-001877,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001877.png,software_issue,software_issue,False,"Device freezing every 10 minutes, requires hard restart"
CLM-005177,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005177.png,accidental_damage,accidental_damage,False,"Device fell from pocket while running, multiple scratches and broken glass"
CLM-002996,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002996.png,theft,battery_issue,True,"Device stolen from car, filed police report #PR-65275"
CLM-001376,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001376.png,software_issue,battery_issue,True,"Device freezing every 10 minutes, requires hard restart"
CLM-006357,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006357.png,battery_issue,theft,True,"Device overheating during normal use, battery swelling visible"
CLM-000586,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000586.png,screen_damage,screen_damage,False,Screen separated from body at the top edge
CLM-001663,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001663.png,mechanical_failure,accidental_damage,True,"Speakers producing distorted sound, audio hardware failure"
CLM-006179,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006179.png,mechanical_failure,mechanical_failure,False,"Camera module not functioning, shows black screen"
CLM-003837,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003837.png,software_issue,screen_damage,True,"Device freezing every 10 minutes, requires hard restart"
CLM-006078,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006078.png,software_issue,software_issue,False,"Operating system corrupted after update, data inaccessible"
CLM-002719,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002719.png,accidental_damage,accidental_damage,False,"Device slipped from hand in parking lot, back panel cracked"
CLM-005246,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005246.png,mechanical_failure,mechanical_failure,False,"Camera module not functioning, shows black screen"
CLM-002729,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002729.png,battery_issue,battery_issue,False,"Battery not holding charge, shuts down at 40% randomly"
CLM-006497,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006497.png,theft,theft,False,"Device stolen from car, filed police report #PR-98395"
CLM-003438,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003438.png,mechanical_failure,mechanical_failure,False,"Power button stuck, cannot turn device on or off"
CLM-001653,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001653.png,screen_damage,screen_damage,False,Touch screen unresponsive in bottom half after impact
CLM-005824,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005824.png,screen_damage,screen_damage,False,Touch screen unresponsive in bottom half after impact
CLM-001946,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001946.png,battery_issue,software_issue,True,"Battery drains from 100% to 0% in 2 hours, device is 6 months old"
CLM-000081,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000081.png,water_damage,water_damage,False,"Device dropped in sink, charging port corroded"
CLM-005292,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005292.png,software_issue,software_issue,False,"Device freezing every 10 minutes, requires hard restart"
